revId,appId,text,revDate,revRating,revOwner
111948,22," Great app easy and fun to use i have been using this app for 3 years now","February 21, 2018",5,"The DAN Show"
111949,22," Bal","February 21, 2018",2,"Debabrata Malakar"
111950,22," Osm","February 21, 2018",5,"A Google user"
111951,22," Ok","February 21, 2018",4,"madhan mvdr"
111952,22," Don't hpy","February 21, 2018",2,"A Google user"
111953,22," Achchha hai","February 21, 2018",5,"Sushil Kumar"
111954,22," Great app","February 21, 2018",5,"Sean Ie"
111955,22," Best","February 21, 2018",5,"A Google user"
111956,22," Good idea","February 21, 2018",4,"manjunath k"
111957,22," Love the app BUT I can't download any other effects besides the original. I go to sign up and it says error occurred. If it wasn't for that I'd give 5 star's","February 20, 2018",3,"A Google user"
111958,22," Can't sign in so I can't use the app I am so sad because I seriously loved this app on my old phone:/","February 20, 2018",3,"Jamie Thrasher"
111959,22," It won't let me sign up","February 20, 2018",3,"Daniel Leyva"
111960,22," It is amazing live it","February 20, 2018",5,"Tory Bowen"
111961,22," Good","February 20, 2018",5,"Harsh Singh"
111962,22," ilove this app","February 20, 2018",5,"salgie palorma"
111963,22," I love this app it's my favorite one to use","February 20, 2018",5,"Andrea Rice"
111964,22," Good!!","February 20, 2018",5,"Emily Larry"
111965,22," This is the best photo editing I have ever used in my life it's so helpful. I give it a 10","February 20, 2018",5,Rosé
111966,22," Great collage app. Easy to use.","February 20, 2018",4,"Betty Nitz"
111967,22," Its k","February 20, 2018",3,"SDA Creations"
111968,22," This all was awesome, it had so much freedom, I was able to fix all my bad photos. Thank you developers you rock!","February 20, 2018",3,"A Google user"
111969,22," It's awesome ^_^ =_=","February 20, 2018",5,"A Google user"
111970,22," I really like the app the only problem is it won't let me sign up to download themes","February 20, 2018",5,"Leah H"
111971,22," Lovely","February 20, 2018",4,"Arun Ballarapu"
111972,22," Amazing","February 19, 2018",5,"Yashpreet Kaur"
111973,22," Awalla","February 19, 2018",5,"A Google user"
111974,22," Very goood","February 19, 2018",5,"Farhan Mehrani"
111975,22," It's really good I can edit photos of me, my family and friends!","February 19, 2018",5,"Denise Castaneda"
111976,22," It's actually pretty good ppl","February 19, 2018",4,"A Google user"
111977,22," cool","February 19, 2018",5,"xaroz Tamang"
111978,22," To plain","February 19, 2018",1,"Margaret Cruz"
111979,22," I loved this app until I got a new phone, reinstalled it and now I can't download any of the free filters.","February 19, 2018",2,"Crystal Howell"
111980,22," i love it!","February 19, 2018",5,gámersRISE
111981,22," Need better instructions","February 19, 2018",3,"A Google user"
111982,22,"Love Its. Beautiful","February 19, 2018",5,"A Google user"
111983,22," Haven't looked at it yet but from what the other reviews said it sounds great","February 19, 2018",5,"Annika Stadeli"
111984,22," Used on S7 Edge and worked great. Just got a Note 8 and the files do not save correctly for the phone to read. And no settings to adjust. Saves as .jpeg to a Cache folder but phone cannot open for some reason . Will look for another editing app","February 19, 2018",1,"Dan Marzo"
111985,22," My photos look sooooooooo good #professional ","February 19, 2018",5,"A Google user"
111986,22," Great app","February 19, 2018",5,"Kenan Bonilla"
111987,22," From what i've seen its great","February 19, 2018",5,"A Google user"
111988,22," Andha world la worst app Na idhan please don't download this app","February 19, 2018",1,"A Google user"
111989,22," So far i have no complaints and enjoy this app","February 19, 2018",4,"Jordan Jones"
111990,22," its ok","February 19, 2018",3,"Mahendra Tamang"
111991,22," Not bad","February 19, 2018",5,"A Google user"
111992,22," Finally found a photo editor that I want for","February 19, 2018",5,"chaluva raju"
111993,22," Its amazing","February 19, 2018",4,"A Google user"
111994,22," This is a good app","February 18, 2018",5,"Akshay Nitave"
111995,22," Easy, fast , great","February 18, 2018",5,"A Google user"
111996,22," Nice","February 18, 2018",5,"A Google user"
111997,22," Lovely","February 18, 2018",5,"sneha sinha"
111998,22," ","February 18, 2018",5,"A Google user"
111999,22," Kdmxnxjxjd I'm dieing send helpala","February 18, 2018",5,"Damon LaBorde"
112000,22," Can't sign in for the filters because of an authentication error","February 18, 2018",1,"A Google user"
112001,22," ","February 18, 2018",5,"Mehran Dalir"
112002,22," GAMING","February 18, 2018",5,"Denzel and Danna"
112003,22," Awsome","February 18, 2018",5,"Sempii 00"
112004,22," Decent","February 18, 2018",4,"Daniel Baines"
112005,22," Very nice","February 18, 2018",5,"Regal Life"
112006,22," Great","February 18, 2018",4,"Shubham Butola"
112007,22," It doesn't work good","February 18, 2018",1,"A Google user"
112008,22," Good n nice app","February 18, 2018",5,"norlian mustaffa"
112009,22," Kharab appp","February 18, 2018",1,"A Google user"
112010,22," TQ","February 18, 2018",5,"Daniel Heng"
112011,22," Bad app very less features","February 17, 2018",1,"Pranjay Singh"
112012,22," Its cool 0ne","February 17, 2018",5,"A Google user"
112013,22," Very happy with this app","February 17, 2018",5,"Baluku Mzee"
112014,22," Awesome","February 17, 2018",5,"A Google user"
112015,22," I've had it before and it is really good I love it","February 17, 2018",5,"Laura Jimenez"
112016,22," Ggg","February 17, 2018",3,"Dharmdas Mahale"
112017,22," Super","February 17, 2018",5,"A Google user"
112018,22," Your ass","February 17, 2018",1,"A Google user"
112019,22," Good","February 17, 2018",4,"Chicken Dove"
112020,22,"   ","February 17, 2018",5,"A Google user"
112021,22," This is amazing because it lets me do anything","February 17, 2018",5,"Mindy Blankenship"
112022,22," best app ever","February 17, 2018",5,"A Google user"
112023,22," nice","February 17, 2018",5,"A Google user"
112024,22," Hey good for me, I'm not sure what you think about this app. but it is good.","February 17, 2018",5,"Ivor Coyle"
112025,22," .  :-)","February 17, 2018",5,"A Google user"
112026,22," This is one of the best apps I have!!","February 17, 2018",5,"Lauren Kelley"
112027,22," i loveee it","February 17, 2018",5,"A Google user"
112028,22," It's a very cool app. I love IT","February 17, 2018",5,"StacyTurner Turner"
112029,22," WAY too many ads But I like making ze memz so it's cool ig","February 16, 2018",4,"A Google user"
112030,22," It is best","February 16, 2018",5,"A Google user"
112031,22," Awesome","February 16, 2018",5,"A Google user"
112032,22," Best photo editing app","February 16, 2018",5,"dulaksha santhush"
112033,22," Very much","February 16, 2018",2,"Mohammad Yunus Sheikh"
112034,22," Cool","February 16, 2018",5,"money maker"
112035,22," I like it ","February 16, 2018",5,"A Google user"
112036,22," It's awesome","February 16, 2018",5,"A Google user"
112037,22," Well","February 16, 2018",4,"A Google user"
112038,22," Fantastic","February 16, 2018",5,"Mdazim Khan"
112039,22," It was like a other one but it was fun!!!!! :D:):P","February 16, 2018",5,"Raymond Lucey"
112040,22," Yes","February 16, 2018",5,"Rustam Khan"
112041,22," only awesome,,,,","February 16, 2018",4,"A Google user"
112042,22," cj","February 16, 2018",5,"A Google user"
112043,22," Cool  app","February 16, 2018",5,"Padma Priya"
112044,22," I don't know","February 16, 2018",1,"XxGamer123boyxX Legendary"
112045,22," Brar saab","February 16, 2018",5,"Maninder Brar"
112046,22," Nice","February 15, 2018",5,"Sushil B"
112047,22," Very good","February 15, 2018",5,"Love Iran"
112048,22," Nice app this editor pro","February 15, 2018",5,"A Google user"
112049,22," Wonderfull","February 15, 2018",5,Ariéfrivai
112050,22," It is so cool !!!!!","February 15, 2018",5,"DOOM JUICE"
112051,22," Having fun so far!","February 15, 2018",4,"ginger alwood"
112052,22," This app was exactly what ideas looking for and it has everything!!","February 15, 2018",5,"Kennedy Berezay"
112053,22," nice","February 15, 2018",5,"Nazmul Hossen"
112054,22," nicee","February 15, 2018",5,"Jerrico kiko"
112055,22," OK","February 15, 2018",4,"Sarthak Khetkar"
112056,22," Nice","February 15, 2018",5,"Anil Kaithepalli123"
112057,22," Nice","February 15, 2018",5,"A Google user"
112058,22," A ok app but you have to buy everything and download everything desperately.  Would not recommend this app.","February 15, 2018",1,"Bonnie-Rose Wise"
112059,22," Well I love this app. But can't download any frames. Keeps asking to sign up n when I try, it just says try again later. Pls help","February 15, 2018",2,"S A"
112060,22," I always use it for stuff that matters to me!","February 15, 2018",5,"Bias 4 Toast"
112061,22," nice","February 15, 2018",5,"A Google user"
112062,22," a short review","February 14, 2018",4,"Rodney Carnahan"
112063,22," Garbage","February 14, 2018",1,"Juan Castillo"
112064,22," Awsome","February 14, 2018",5,"new Central pss"
112065,22," I would like if you add more stuf","February 14, 2018",5,"A Google user"
112066,22," Just when I thought this app would fix my picture it said ""photo editer"" like please just don't put that down there!","February 14, 2018",3,Silver
112067,22," Great!","February 14, 2018",5,"xcean ;;"
112068,22," Beat picture editing app I have used by far","February 14, 2018",5,"Kevin Ngo"
112069,22," Cannot open desired photos","February 14, 2018",1,"Bill C."
112070,22," Osm no words","February 14, 2018",5,"Jawahar Lal"
112071,22," I'm having trouble getting to the sign up page. I would like to download  additional options. It just keeps saying an error occurred and the only thing I can do is close the window. Very bummed about that...","February 14, 2018",4,"MELISSA KENNEY"
112072,22," Simply cool","February 14, 2018",4,"Rona Chettri"
112073,22," good","February 14, 2018",5,"Elijah Caldito"
112074,22," Cute","February 14, 2018",5,"Miloud Hadou"
112075,22," It is amazing app","February 14, 2018",5,"Sumathi Chinnasamy"
112076,22," Photo director is better","February 13, 2018",1,"Nue. moe87"
112077,22," Yea I like this app so much...","February 13, 2018",5,"Shubhangi Jadhav"
112078,22," Nice","February 13, 2018",5,"Subrata Banik"
112079,22," This app is very nice app","February 13, 2018",4,"Paruchuri sai kumar"
112080,22," The best editing app I ever used so far.. Hoping for more innovations.","February 13, 2018",5,"Edmon Catuday"
112081,22," Nice","February 13, 2018",5,"Deekshith chandrappa rajs"
112082,22," Nice","February 13, 2018",5,"subramani cini creatives"
112083,22," When I wanted it to zoom in. It rotating my pic. Now IDK if it's straight","February 13, 2018",1,"Excuse me? Beach You got no jams. Hoe"
112084,22," Been using it since 2014.  Nothing compares to. Simple and streamlined for on the go use.","February 13, 2018",5,"Ruce Lalyn"
112085,22," OMG I love this app it's amazing I use it to edit for instagram and it's amazing","February 13, 2018",5,"Delaney Knipp"
112086,22," This app has Malware on it and I highly recommend against it and if you have it on your phone you need uninstall it now!","February 13, 2018",1,"Seth Miller"
112087,22," This app good","February 13, 2018",5,"K.V.PRINCERAJ RAJ"
112088,22," Mjah","February 13, 2018",5,"A Google user"
112089,22," Very good :)","February 13, 2018",5,"footy master"
112090,22," I liked it","February 13, 2018",3,"Nurah Thebus"
112091,22," Supper Kariyamaya app mone mole","February 13, 2018",5,"A Google user"
112092,22," User friendly app","February 13, 2018",5,"Michael Backer Leegstra"
112093,22," nice","February 13, 2018",5,"A Google user"
112094,22," It's a good app","February 13, 2018",5,"sayeem sayeem fareed"
112095,22," Its great app..i like it","February 12, 2018",5,"Azim Nikel"
112096,22," Nice","February 12, 2018",3,"Billu Rock"
112097,22," But","February 12, 2018",5,"Amod network"
112098,22," Not bad","February 12, 2018",5,"bhargav venkatesh"
112099,22," My photos won't show up on the scene so I can't edit any photos.","February 12, 2018",1,"A Google user"
112100,22," Good app","February 12, 2018",4,"shivakumar N"
112101,22," Supper","February 12, 2018",5,"A Google user"
112102,22," Best Editor","February 12, 2018",5,"A Google user"
112103,22," Piece of cr*#, I tried using to write on pic yes it does that but when through I click n save press done go to my gallery and there's new showing in cache? Blank pic, can't even see what it is just grey! Totally USELESS!!","February 12, 2018",1,"Georgann Tisdale"
112104,22," Its good.","February 12, 2018",5,"A Google user"
112105,22,"Amazing!!! It is really nice app...","February 12, 2018",4,"Naseeb Kakar"
112106,22," Sunil","February 12, 2018",5,"A Google user"
112107,22," Good","February 11, 2018",5,"A Google user"
112108,22," Very awesome app","February 11, 2018",5,"its__ kayden"
112109,22," Gd apps","February 11, 2018",5,"A Google user"
112110,22," Cool","February 11, 2018",5,"Amanda Alexander"
112111,22," It alright","February 11, 2018",5,"A Google user"
112112,22," Nice","February 11, 2018",5,"A Google user"
112113,22," It's a good app","February 11, 2018",5,"Norden Sherpa"
112114,22," Nice","February 11, 2018",5,"A Google user"
112115,22," Bea utiful","February 11, 2018",4,"gression Touch II"
112116,22," This app iss all around great","February 11, 2018",5,"Paige Beals"
112117,22," Great","February 11, 2018",5,"Yahir Miranda"
112118,22," Helpful for making memes","February 11, 2018",5,"Killsforskills 6"
112119,22," I can finally take pictures of toast beautifully","February 11, 2018",5,"Logan Armijo"
112120,22," Don't get me wrong, love the app but so very limited on the features. I could only download one pack in each feature. Because the sign-up/in refuses to work, Always stating ""Please try again later"" I can't install any more features. I uninstalled after an update because the problem was not fixed. Un...Full ReviewDon't get me wrong, love the app but so very limited on the features. I could only download one pack in each feature. Because the sign-up/in refuses to work, Always stating ""Please try again later"" I can't install any more features. I uninstalled after an update because the problem was not fixed. Until I see changes in this problem, I'm leaving it one star.","February 11, 2018",1,"Kilty Kidd"
